df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_investor_sd_plus_v5_savings,spd_mortgage_amount,spd_home_to_income_ratio,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_store_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_lor_v2,spd_purch_prod_comp_quality,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_change_in_home_value_12_mo,spd_ratio_home_value_12mo_to_income,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
5.85428E+18,90502,30462,26,5,2,6,0,413,1108,3,99,73,77,61,72,1,7,4,4,4,36,7,2,5,2,3,3,4,5,5,2,1,16,3,6,0,0,1,0.5,2.6,5.230769231,3.5,8,9,0,0,1,1,0,1,0,0,2,5,4,3,0,0,0,1,0,0,2,2,1
1.76779E+18,56401,9834,27,8,1,5,0,416,893,5,82,49,65,48,58,0,0,0,2,2,23,0,0,0,4,3,5,6,5,0,0,2,27,1,4,0,0,1,3,2.8,4.538461538,4.5,7,16,1,0,0,1,0,1,0,0,4,0,0,3,0,0,0,0,0,0,3,5,1
9.11238E+18,116900,15183,27,8,2,5,0,421,477,1,34,73,76,55,50,1,6,7,6,3,26,1,3,7,2,2,2,4,6,4,1,2.146120916,0,1,6,0,0,0,3.5,5.766666667,6.461538462,6.5,12,15,1,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,3,5,1
6.46386E+18,42398,7757,27,6,0,5,0,552.5538746,593,1,73,63,58,82,46,1,7,6,5,6,23,4,2,7,2,2,2,4,6,3,5,2.146120916,21,1,6,0,0,0,1.5,6.766666667,6.307692308,7.5,19.42174743,20.12384979,1,0,0,1,0,1,0,0,2,0,1,3,0,0,0,0,0,0,5,5,1
8.70716E+17,76381,18515,27,5,1,6,0,414,1044,2,77,47,50,74,37,2,7,6,6,6,28,4,1,6,2,2,3,5,7,5,6,2,12,5,6,0,0,0,0,3.033333333,2.692307692,6,-26,-30,0,0,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,5,9,1
8.88083E+18,135316,33858,28,1,5,91,164,421,1483,4,48,52,68,65,60,6,4,4,1,1,32,5,3,4,3,5,4,6,4,7,5,2,19,5,6,0,1,0,3,3.533333333,3.769230769,5,14,13,1,0,1,1,0,1,0,0,3,0,1,3,0,0,0,0,1,0,2,3,1
4.52635E+18,73687,16337,28,4,10,5,0,415,2102,1,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,7,7,6,6,35,3,2,6,2,2,2,5,7,6,5,1,4,6,7,0,0,0,4.5,3.066666667,1.961538462,5.5,59,31,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,6,6.372005492,1
6.59345E+18,35859,13068,28,2,8,5,167,264,1615,2,95,56,71,42,72,4,7,5,5,4,43,3,5,4,2,2,2,5,6,6,3,2.146120916,5,4,7,0,0,0,0,0,0,5.5,4,2,1,1,1,1,0,1,0,0,1,0,3,3,1,0,0,0,0,0,2,4,1
7.43699E+18,72392,11786,29,4,2,15,0,332,66,1,99,69,73,42,59,0,0,0,6,5,27,0,0,0,2,2,2,3,7,0,0,2,9,3,5,0,0,1,1.5,5.9,4.230769231,7,1,4,1,0,1,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,5,5,1
3.61884E+18,34446,5535,29,8,8,5,0,264,2037,2,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,5,6,4,5,39,2,3,7,2,2,2,6,7,6,3,2.146120916,2,2,7,0,0,0,4.5,5.933333333,5.307692308,7,33,15,1,0,1,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,6,6.372005492,1
3.3332E+18,56440,9886,29,6,2,5,0,419,926,4,98,94,88,66,74,2,5,7,5,6,25,5,1,6,2,2,2,6,4,7,2,3,29,5,6,0,0,0,0,3.8,3.961538462,6,17,29,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1
4.65662E+18,44689,18997,29,8,11,5,0,258,1261,1,67,65,69,91,64,3,6,6,7,5,39,1,7,7,2,2,3,5,7,5,2,2.146120916,1,2,6,0,0,0,0,0,0,5.5,6,4,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1
4.08536E+18,62943,6281,29,1,4,5,240,259,1642,3,28,29,72,77,23,4,7,6,5,4,43,2,7,7,2,2,2,4,7,5,4,2.146120916,4,3,6,0,0,0,0,4.5,4.269230769,6.5,-7,-4,1,1,1,1,0,0,1,0,2,0,3,2,0,0,0,0,0,0,5,7,1
4.74057E+18,92933,14750,29,1,3,19,169,403,1357,3,74,61,41,8,57,4,7,7,4,4,33,4,4,6,3,2,2,4,7,3,6,2,23,1,5,0,0,0,0,5.1,5.115384615,6.5,20,27,1,0,1,1,0,1,0,0,2,0,1,2,0,0,0,0,0,0,6,7,1
7.63175E+17,69904,11487,29,5,3,5,200,458,414,1,81,93,98,73,99,1,7,7,5,7,28,3,3,7,2,2,2,4,6,6,5,2.146120916,5,5,7,0,0,0,1,4.2,5.653846154,6.5,12,17,0,1,1,1,0,1,0,0,1,1,0,3,0,0,1,0,0,0,1,1,1
3.2285E+18,175040,36044,29,4,3,1,0,440,560,1,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,1,7,7,7,5,27,5,1,6,2,2,2,4,4,6,5,3,12,6,7,0,0,0,0.5,4.733333333,3.769230769,6.5,-1,-2,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,6.372005492,1
7.7392E+18,98162,5081,29,3,3,5,0,425,543,1,76,61,64,22,51,5,7,6,6,6,25,3,2,6,3,2,3,6,5,6,2,2.146120916,5,4,7,1,0,0,4.5,5.566666667,6.307692308,5.5,4,5,0,0,1,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,5,7,1
5.31962E+18,73361,16757,29,7,13,4,0,413,3449,1,94,19,48,36,14,2,7,7,6,6,36,4,7,7,1,1,1,1,6,6,6,2.146120916,1,6,7,1,1,0,1,1.9,2.807692308,4,3,1,1,1,1,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,4,8,1
2.63644E+18,28341,5777,30,5,5,5,0,411,608,1,66,60,48,16,54,0,0,0,5,6,45,0,0,0,2,2,3,6,5,0,0,2.146120916,17,1,6,0,1,0,1,5,6.192307692,6.5,4,6,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,7,1
4.36185E+18,47670,7296,30,7,34,90,0,422,12840,3,96,83,82,94,87,1,5,3,4,3,48,4,5,6,2,3,2,4,6,5,3,1,0,1,4,0,0,1,4,1.3,4.5,7.5,93,8,1,0,1,1,0,0,1,0,2,0,1,3,0,0,0,0,0,0,4,4,1
3.40341E+18,115914,9103,30,7,14,6,0,422,2575,2,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,7,7,6,5,54,6,2,6,2,2,2,4,6,5,3,3,9,6,7,0,0,0,1.5,2.866666667,2.423076923,5.5,20,8,0,0,1,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,6,6.372005492,1
6.25312E+18,48328,8613,30,8,4,32,0,419,982,4,79,22,43,45,36,1,7,4,4,4,54,6,4,5,3,3,2,5,5,3,6,2,26,1,7,0,0,1,2.5,4.3,0,7,13,10,1,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,8,8,1
5.1173E+18,149528,51380,30,8,3,18,0,436,921,2,99,56,49,29,59,4,7,6,3,6,45,5,2,7,3,2,2,4,5,5,2,3,25,6,6,1,1,0,0,0,0,6.5,14,17,0,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,7,9,1
7.20072E+18,89811,21850,30,6,9,53,0,421,1859,2,68,63,68,22,47,2,7,5,6,5,44,5,7,7,2,2,2,5,7,5,5,2.146120916,7,3,7,0,0,0,0,0,0,7.5,23,15,1,0,1,1,0,1,0,0,2,0,1,3,0,0,0,0,0,0,6,6,1
1.9132E+18,74876,13784,30,6,2,5,0,414,1047,1,61,44,18,42,71,4,7,3,5,6,52,3,5,7,2,2,3,6,6,4,2,2.146120916,0,4,7,0,1,0,1.5,4.8,4.230769231,6.5,8,9,1,0,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,7,1
2.76732E+18,89185,4823,31,2,2,5,0,552.5538746,596,1,84,76,84,58,36,0,0,0,7,6,38,0,0,0,2,2,2,5,5,0,0,2.146120916,10,6,7,0,1,1,1.5,4.033333333,5.384615385,4.5,19.42174743,20.12384979,0,1,1,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,2,4,1
4.83271E+18,53228,9073,31,2,1,4,0,418,42,1,94,99,99,94,98,0,0,0,7,7,39,0,0,0,2,2,2,4,6,0,0,3,31,5,7,0,1,0,2.5,5.233333333,6.576923077,5.5,2,5,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1
3.68318E+18,96698,24154,31,9,1,12,0,420,985,4,99,47,37,25,55,2,4,5,2,4,48,4,5,5,3,3,3,4,4,7,2,2,31,1,4,0,0,0,2,2.433333333,0.884615385,6,20,25,1,0,0,0,0,1,0,0,3,0,2,2,0,0,0,0,1,0,7,9,1
2.7692E+18,67120,9372,31,8,1,42,160,411,803,2,49,50,59,43,59,1,5,5,6,7,45,4,6,7,2,2,2,5,6,5,3,2.146120916,5,3,6,0,0,0,1.5,5.566666667,6.307692308,6,4,6,0,1,1,0,0,1,0,0,3,4,2,2,0,0,0,0,0,0,5,9,1
6.4706E+18,114130,25180,31,1,2,24,239,456,1499,3,95,31,58,79,47,4,5,4,6,5,41,3,4,7,2,2,3,4,6,5,6,2.146120916,4,6,7,0,0,0,4,5.366666667,5.653846154,6,16,16,1,1,1,0,0,0,1,0,2,0,5,3,0,0,1,1,0,0,6,5,1
3.22746E+18,99791,32612,31,5,1,90,200,414,4682,5,23,6,1,77,2,2,5,3,2,4,72,4,6,6,2,3,3,6,5,4,7,3,28,3,7,0,0,0,0,4.233333333,3.269230769,5,42,21,1,0,0,0,0,1,0,0,4,4,4,2,1,0,0,0,1,0,9,5,1
1.04453E+18,140823,47942,31,6,6,91,0,413,2303,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,4,6,5,7,5,72,1,6,7,2,2,2,5,7,4,7,2.146120916,21,6,7,0,0,0,0,0,1.846153846,5,36,31,1,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,6,6.372005492,1
8.95803E+18,64033,12477,31,9,2,5,0,552.5538746,543,2,82,79,83,49,81,1,7,7,6,6,48,4,3,7,2,2,2,4,6,2,4,2,17,2,6,0,0,1,3,5.266666667,4.769230769,7.5,19.42174743,20.12384979,0,0,1,0,0,1,0,0,2,1,2,3,0,0,0,0,0,0,5,5,1
1.31189E+16,144169,12076,31,3,3,5,0,552.5538746,373,1,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,7,7,6,5,57,3,6,7,2,2,2,4,7,3,1,2.146120916,5,3,6,0,0,0,1,0.5,1.153846154,5,19.42174743,20.12384979,1,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,6,6.372005492,1
4.06735E+18,103245,14960,32,6,1,5,0,261,100,2,99,66,69,47,59,0,0,0,2,6,30,0,0,0,4,3,5,4,4,0,0,2,22,5,5,0,1,1,0,1.2,0,6.5,0,0,0,0,1,0,0,1,0,0,2,1,2,3,0,0,0,0,0,0,6,6,1
7.33819E+18,124832,22591,32,7,-4,61,0,422,1836,4,58,72,70,30,80,2,4,2,1,3,33,5,2,2,3,5,5,6,4,5,5,3,32,5,4,0,0,0,2,0.133333333,1.192307692,6,47,43,1,0,0,0,0,1,0,0,2,3,3,3,0,0,0,1,0,0,7,6,1
5.31959E+18,177873,35056,32,4,3,22,0,418,1354,3,65.65276963,12,11,62,17,4,5,7,7,6,64,2,5,7,2,2,3,6,7,2,4,1,17,1,7,0,0,0,3,2.933333333,2,4.5,24,21,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,6,7,1
6.96716E+18,107660,30466,32,8,4,5,121,371,2280,4,37,66,34,69,74,1,6,5,6,6,44,4,6,4,2,2,3,6,7,6,2,2,8,3,7,0,0,0,0.5,1.866666667,2.961538462,6.5,6,5,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,6,1
6.04083E+18,55056,7787,32,5,3,5,0,419,1239,3,99,4,1,31,6,1,7,5,5,6,39,6,2,4,2,2,2,6,4,7,5,3,0,1,5,0,0,0,2,1.266666667,1,4.5,23,31,1,0,0,0,1,1,0,0,2,5,4,2,0,0,0,0,1,0,10,6,1
3.29302E+17,177250,42240,33,3,2,5,17,413,349,2,91,34,66,64,42,0,0,0,7,4,47,0,0,0,1,7,1,1,6,0,0,3,23,5,6,0,1,1,1,5.466666667,6.076923077,6,0,0,1,1,1,1,0,1,0,0,2,5,3,3,0,0,0,0,0,0,7,5,1
5.30135E+18,68871,31065,33,1,3,20,0,438,1839,6,33,27,39,44,21,2,4,5,4,3,72,3,6,7,2,2,3,3,7,3,3,2,20,6,7,0,0,1,1,2.233333333,3.423076923,5,16,17,1,0,1,0,0,0,1,0,4,3,3,2,1,0,0,0,0,0,5,8,1
8.65527E+18,85428,22836,33,6,1,33,0,421,720,4,44,38,26,78,36,2,4,7,6,5,47,4,6,5,2,2,2,5,7,4,2,2.146120916,6,1,4,0,0,0,3,5.733333333,6.115384615,5.5,14,21,0,1,1,1,0,1,0,0,4,0,0,3,0,0,0,0,0,0,7,10,1
6.51168E+18,68475,10542,33,4,4,16,202,455,1136,4,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,7,6,7,2,58,2,7,6,2,2,3,4,7,4,3,2.146120916,4,3,6,0,0,0,0,2.733333333,2.5,7,22,31,1,1,1,1,0,0,1,0,2,0,0,2,0,0,1,0,0,0,6,6.372005492,1
2.42594E+18,43094,5477,34,5,3,53,144,423,1074,4,90,63,63,80,60,4,5,5,4,4,45,4,7,7,1,1,1,1,6,5,4,2.146120916,7,1,5,0,0,0,4,2.9,3.076923077,6,3,3,1,0,1,0,0,1,0,0,3,0,2,2,0,0,0,0,1,0,2,4,1
5.45184E+18,57884,8593,34,7,1,15,0,413,952,5,52,16,19,24,15,4,6,5,4,6,43,5,4,5,1,1,1,1,5,2,7,3,12,3,5,0,1,1,2,5.366666667,5.346153846,4,-28,-18,1,1,1,1,1,1,0,0,3,4,5,3,0,0,0,0,0,0,9,8,1
8.71257E+18,128058,31416,34,6,3,20,0,412,1108,5,47,61,43,35,69,4,6,5,2,2,60,3,7,7,2,3,3,4,7,3,1,3,25,2,6,0,0,1,1.5,5.666666667,5.423076923,7,15,17,1,0,1,0,0,0,1,0,3,3,2,2,0,0,0,0,0,0,8,8,1
5.41403E+18,68518,18168,35,9,7,93,0,424,4332,4,93,81,85,46,76,3,5,3,5,3,73,1,6,4,2,2,2,4,7,4,4,2.146120916,5,1,6,0,0,0,4,2.733333333,2.538461538,8,29,15,1,1,1,0,0,0,1,0,3,2,3,2,1,2,0,0,0,0,3,2,1
2.49491E+18,95871,9987,35,2,2,5,172,422,1099,4,85,61,78,17,48,2,6,5,4,6,46,7,7,5,2,2,2,4,5,3,4,2,5,2,5,0,1,0,0,2.1,1.192307692,5,21,31,0,1,1,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,3,6,1
8.00377E+18,51887,12614,35,1,3,5,0,410,1100,2,5,13,3,10,9,1,6,7,6,6,38,3,4,5,2,2,2,6,7,4,3,2.146120916,9,6,7,0,0,0,1,0.066666667,0,5.5,13,19,1,1,1,0,0,1,0,0,3,4,5,1,1,0,0,0,0,0,10,10,1
5.23409E+18,165358,10244,35,3,5,88,635,420,1932,6,12,9,11,48,1,5,6,4,7,6,54,3,6,7,3,2,2,5,6,6,6,2.146120916,3,2,6,1,1,0,0,2.7,2.615384615,4.5,20,16,1,1,1,1,0,0,1,0,3,1,4,1,1,0,0,0,0,0,7,9,1
7.78146E+17,108575,11451,35,8,6,5,0,412,854,4,99,43,51,23,43,5,7,7,7,7,46,5,4,6,2,2,4,4,5,1,6,2.146120916,3,6,7,0,1,0,2.5,3.4,3.576923077,7.5,-1,-1,0,1,1,1,0,0,1,0,3,1,0,2,0,0,0,0,0,0,6,7,1
7.59449E+18,74421,26853,35,8,3,5,0,411,677,3,96,72,84,53,71,1,7,7,4,4,43,4,7,5,2,2,4,5,7,3,1,3,24,5,7,0,0,1,1,2.666666667,3.384615385,6.5,1,2,1,0,1,0,1,1,0,0,2,0,5,2,0,0,0,0,0,0,2,4,1
1.56712E+18,23197,3079,36,4,1,5,62,406,497,2,97,86,85,24,76,0,0,0,7,6,36,0,0,0,3,3,4,4,5,0,0,2.146120916,5,6,5,0,0,0,1,5.566666667,6.923076923,5.5,8,22,0,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,2,1
4.69669E+18,60746,13586,36,8,1,3,0,552.5538746,153,1,87,86,98,86,91,0,0,0,6,5,41,0,0,0,1,1,1,1,6,0,0,3,6,6,7,0,1,0,3,5.1,4.692307692,6.5,19.42174743,20.12384979,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,1,1
1.3735E+18,126531,21909,36,6,1,16,0,414,1201,3,26,10,16,26,5,6,5,4,6,4,63,2,6,7,1,7,1,1,5,3,4,1,10,1,5,0,0,0,3.5,4.9,5.538461538,5.5,13,18,1,1,1,0,0,1,0,0,3,4,4,3,0,0,0,0,0,0,9,9,1
3.2628E+18,134383,18030,36,6,3,15,0,413,984,3,87,82,79,66,84,5,6,5,4,2,39,4,7,7,1,1,1,1,6,2,2,2,9,1,4,0,0,0,0,3.633333333,4.961538462,6.5,-7,-8,1,0,1,0,0,1,0,0,2,0,1,3,0,0,0,0,0,0,4,6,1
2.27064E+18,42472,5773,36,4,3,6,0,421,1228,3,72,36,64,8,41,3,6,5,6,5,38,4,3,4,3,3,3,5,5,1,2,2.146120916,14,5,5,0,0,0,0,5.933333333,5.769230769,5.5,13,18,0,1,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,5,6,1
2.32223E+17,41668,14556,36,1,7,27,0,413,937,4,6,4,3,3,13,7,6,6,4,5,63,2,6,5,3,2,2,6,6,3,4,2.146120916,0,2,6,0,0,0,0,3.5,4.307692308,5,5,5,1,1,0,0,0,1,0,0,4,0,4,2,2,1,0,0,0,1,9,10,1
8.56081E+18,68595,11598,37,5,1,5,119,422,370,2,69,54,69,13,56,0,0,0,3,2,49,0,0,0,2,3,3,5,3,0,0,2,6,2,5,0,0,1,4,2.3,0.961538462,4.5,13,21,1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,4,6,1
1.95634E+18,111295,17777,37,3,13,87,130,413,1583,6,64,42,48,26,25,5,3,4,3,4,62,3,7,4,2,3,3,5,4,4,4,2.146120916,11,2,5,0,1,0,0,5.5,5.653846154,6.5,42,27,1,1,1,1,0,0,1,0,3,0,1,3,0,0,0,1,0,0,7,9,1
7.71555E+17,51868,9640,37,4,2,49,0,415,1047,6,53,73,74,57,88,3,4,2,3,4,41,6,3,5,3,3,4,4,4,3,1,2,17,4,5,0,1,0,4,6,4.576923077,5.5,8,9,1,1,1,0,0,0,1,0,3,0,1,3,0,0,0,1,0,0,6,8,1
5.25491E+18,135374,23796,37,8,1,91,114,424,1845,6,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,3,5,2,2,2,56,2,6,3,4,3,2,6,5,4,5,2,11,3,4,0,0,0,5,6.8,5.5,6.5,17,15,1,0,1,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,6,6.372005492,1
3.67331E+18,59274,6176,37,3,5,100,315,412,1802,5,23,29,67,67,21,6,5,4,5,5,60,1,7,5,4,3,4,6,7,3,1,2.146120916,5,1,5,0,0,0,0,5.9,3.615384615,5,4,3,1,1,1,0,0,0,1,0,3,2,4,2,0,0,0,0,0,0,5,9,1
7.62674E+18,129371,15230,37,3,4,39,0,414,1071,6,87,84,93,97,95,6,6,6,3,6,54,4,5,5,4,2,3,5,6,5,4,3,9,2,5,1,1,0,0,5.3,1.961538462,5,24,31,1,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,1,1
8.08186E+18,100605,22375,37,9,4,98,147,412,967,4,5,13,3,18,10,3,6,4,5,6,74,7,4,5,3,2,3,4,4,2,2,3,13,2,5,0,0,1,4,0.266666667,0,6.5,7,8,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,10,10,1
3.15203E+17,90231,7266,37,3,6,81,237,422,3067,6,12,3,2,39,5,5,6,4,5,6,95,1,7,7,1,1,1,1,4,4,1,2,4,2,7,1,1,0,0,7,6.923076923,3,38,22,1,1,1,1,0,0,1,0,3,1,5,2,0,1,0,1,0,0,10,7,1
7.1198E+17,20353,-226,37,4,3,5,100,414,1178,2,44,96,95,99,97,2,7,7,7,7,38,5,5,6,2,3,2,5,6,6,2,2.146120916,4,6,7,0,0,0,0,2.733333333,3.115384615,5.5,19,29,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1
2.80435E+18,52208,8936,37,4,1,5,0,424,941,4,73,77,76,75,85,2,7,7,5,6,53,5,3,4,1,1,1,1,4,1,7,2.146120916,4,4,5,0,0,0,0,5.466666667,6.423076923,6,15,24,0,1,1,0,1,0,1,0,2,1,0,3,0,0,0,0,0,0,4,5,1
6.8229E+18,68866,14909,37,5,1,5,0,421,1368,2,84,89,85,89,91,5,7,7,6,4,46,2,6,5,2,2,3,4,6,4,4,2.146120916,0,2,5,0,0,0,4,5.9,6.076923077,7.5,28,29,1,1,1,0,0,1,0,0,2,2,0,2,1,0,0,0,0,0,3,3,1
1.30915E+18,96894,21986,38,8,1,97,0,425,1507,5,95,28,39,65,41,5,4,3,1,4,58,4,4,2,4,5,4,5,4,4,5,2,27,3,3,0,1,0,4.5,3.933333333,7.038461538,6,23,23,1,0,1,0,0,1,0,0,3,3,0,3,0,0,0,0,1,0,7,5,1
5.49624E+18,145330,19850,38,1,9,85,0,421,2923,5,71,16,19,37,17,7,4,6,5,4,63,2,5,6,2,2,2,5,7,3,2,2.146120916,2,2,6,0,0,0,4,5.6,3.461538462,5.5,7,3,1,1,1,0,0,0,1,0,3,1,1,2,1,0,0,0,0,1,9,7,1
8.55908E+18,94109,13460,38,9,5,83,332,423,2767,6,75,54,31,39,57,7,4,4,4,3,80,2,4,6,3,3,2,4,7,5,3,2.146120916,5,3,4,1,1,0,5,6.233333333,3.038461538,7.5,25,16,1,1,1,1,0,0,1,0,3,1,4,2,0,0,0,0,0,1,6,6,1
8.00512E+17,80170,11034,38,1,19,94,246,413,8587,4,42,54,71,10,43,7,5,4,5,6,57,5,5,7,3,3,3,5,6,3,4,2.146120916,4,7,6,1,1,0,3.5,6,3.769230769,5,16,6,0,1,1,1,0,0,1,0,2,1,2,2,1,0,0,0,0,1,4,7,1
1.51095E+17,41487,10943,38,8,3,68,180,411,1212,5,24,53,73,80,65,2,6,4,5,4,57,3,6,6,2,3,4,3,6,3,6,2.146120916,14,4,4,0,0,0,0,1.633333333,2.192307692,6,13,14,1,0,1,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,5,4,1
5.04015E+18,61288,14556,38,3,4,87,50,401,1386,4,61,35,47,4,24,6,6,4,5,3,63,2,5,4,1,1,1,1,4,5,3,2.146120916,5,4,6,0,0,0,7,2.766666667,2.461538462,5,9,9,1,1,1,0,0,1,0,0,2,0,4,2,0,0,0,1,0,0,7,10,1
7.38723E+18,59855,4130,38,2,4,5,0,411,764,3,44,81,82,33,73,2,7,7,6,5,43,3,4,5,4,4,2,4,6,1,1,3,11,4,5,1,1,0,1,1.2,3.384615385,6,7,13,0,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,2,1
7.04722E+18,45057,9234,38,5,4,5,0,414,1043,2,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,4,7,6,6,6,39,2,4,7,3,2,3,6,6,4,3,2.146120916,4,5,6,0,0,0,3,4.9,4.384615385,7,-8,-9,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,6.372005492,1
6.45915E+18,77781,12868,39,4,5,27,0,422,1869,4,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,3,5,4,4,5,52,2,6,7,2,2,3,4,7,1,5,1,0,2,4,0,0,0,0,2.866666667,3,5,16,15,1,1,1,0,0,0,1,0,2,0,0,2,1,0,0,1,0,0,6,6.372005492,1
3.30365E+18,66693,3289,39,7,4,6,0,422,2237,3,95,98,98,60,93,2,6,6,4,7,38,5,3,4,3,4,4,6,5,1,3,2,12,6,5,1,1,0,3.5,3.566666667,7.884615385,7.5,36,31,1,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,3,2,1
9.1653E+18,28929,4583,39,6,2,5,0,311,927,2,92,55,72,26,43,2,7,7,4,6,52,3,2,4,1,1,1,1,5,2,3,2.146120916,2,4,6,0,0,1,0,0,0,5.5,0,0,1,1,1,0,0,1,0,0,2,4,4,1,0,0,0,0,0,0,4,5,1
3.42804E+18,35125,3860,39,4,2,5,95,436,822,2,92,78,86,44,78,4,7,6,4,7,57,4,5,4,3,3,4,6,5,5,2,2.146120916,17,7,7,0,1,0,1,1,1.192307692,4.5,2,4,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,2,2,1
4.1918E+18,44407,7982,39,5,2,0,0,416,849,2,87,98,98,99,98,1,7,7,4,5,39,4,7,6,4,2,2,6,6,2,2,2.146120916,4,7,6,0,0,0,2,5.6,6.423076923,6,10,16,0,1,1,1,0,1,0,0,1,0,0,3,0,0,0,1,0,0,1,1,1
8.97213E+18,131514,28425,40,1,1,5,0,232,389,3,15,5,16,40,15,0,0,0,6,6,55,0,0,0,1,1,1,1,4,0,0,2.146120916,39,6,4,0,1,0,0,7.066666667,2.923076923,3,1,3,0,1,1,1,0,1,0,0,3,1,4,2,0,0,0,0,0,0,8,7,1
6.84556E+18,63672,34473,40,1,14,89,0,414,66,6,65.65276963,24,52,66,12,1,4,4,5,2,91,3,6,3,3,3,4,5,6,3,7,2,9,2,2,0,1,0,2.5,6,6.807692308,4.5,0,0,1,0,1,0,0,0,1,0,4,0,0,2,0,2,0,0,1,0,8,5,1
8.95108E+18,81507,17136,40,1,-4,93,0,422,1565,5,84,68,71,69,57,2,4,3,3,4,83,6,7,3,1,1,1,1,6,3,5,3,11,2,3,0,0,0,5,6.833333333,5.538461538,6,13,7,1,0,1,0,0,0,1,0,2,0,0,3,0,0,0,1,0,0,3,5,1
