df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,exp_srvy_hh_lifestyl_financl_real_estate_currn,exp_srvy_hh_lifestyl_financial_real_estate__f,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
2.36607E+18,489055,263041,27,4,14,21134,0,0,4,12,6,6,4,5,4,39,5,2,6,1,1,1,1,1,6,2,6,2.146120916,0,2,7,0,0,0,2,2.033333333,2.5,3.5,1,0,0,1,0,0,0,1,0,0,3,0,5,5,2,0,0,0,1,0,0,8,6,3
5.84588E+18,1102308,581040,27,2,10,83103,925,0,3,7,4,5,2,1,2,63,3,3,7,1,1,1,1,7,6,6,7,2,2,5,7,1,1,0,3,0.2,2.269230769,4,1,0,1,1,0,0,0,1,0,0,2,4,3,3,2,0,0,0,0,1,0,8,9,3
7.20181E+17,612490,182699,27,2,6,26071,0,0,12,19,3,5,5,4,1,28,7,3,6,1,1,1,1,1,7,4,3,2,1,4,7,0,0,1,2.5,0.866666667,5.807692308,4.5,1,0,1,1,0,0,0,1,0,0,3,0,5,1,2,1,0,1,0,0,0,7,6,3
5.17573E+18,718800,288170,27,7,20,52611,0,0,10,3,2,4,4,1,2,53,6,2,4,1,1,1,1,7,6,5,7,2,0,4,5,0,0,1,2.5,3.066666667,2.538461538,3.5,1,0,0,1,0,0,0,1,0,0,3,5,5,4,1,1,0,0,0,0,0,10,6,3
1.62024E+18,781899,284380,27,3,13,90937,595,0,81,22,3,5,3,1,4,62,3,4,4,1,1,1,1,7,6,1,5,2,3,4,6,1,0,1,0,0,1.807692308,6,1,0,1,1,0,0,0,1,0,0,3,3,5,3,3,0,0,0,0,0,0,9,7,3
6.06886E+18,677748,192099,27,1,10,100000,530,424,3,8,4,5,1,1,3,68,6,2,4,1,1,1,1,7,6,6,7,2,1,4,6,0,0,1,2,2.433333333,2.807692308,4,1,0,1,1,1,0,0,0,1,0,3,4,5,3,2,0,0,0,1,0,0,9,3,3
8.47693E+18,661719,315818,27,9,14,25638,292,200,7,10,4,5,2,3,2,54,6,1,6,1,1,1,1,7,6,6,7,3,0,5,4,0,0,0,2.5,2.166666667,2,6.5,1,0,0,1,0,0,0,1,0,0,3,4,4,3,2,1,0,0,1,0,0,10,10,3
6.65876E+17,466840,101070,27,3,8,27264,165,80,99,10,2,4,5,6,5,50,6,4,5,1,1,1,1,7,6,2,6,3,0,4,7,1,1,0,2,1.833333333,1.653846154,5,1,0,0,1,0,0,0,1,0,0,3,0,5,3,1,1,0,0,0,0,0,9,9,3
9.31859E+17,412302,247398,27,9,6,28980,137,123,42,47,2,7,5,4,3,35,3,6,5,7,1,1,1,1,7,6,5,1,1,6,6,0,0,1,2.5,3.233333333,3.5,7,1,0,1,1,0,0,0,0,1,0,2,0,0,3,2,0,0,0,0,0,0,7,10,3
3.42876E+18,411618,202215,27,7,14,100000,568,320,66,10,5,4,2,2,2,55,4,1,3,1,1,1,1,7,5,5,6,1,0,5,7,0,0,0,1.5,2.666666667,2.615384615,5,1,0,0,0,0,0,0,1,0,0,3,5,5,3,2,0,0,0,0,0,1,9,8,3
2.50209E+18,685491,96735,27,6,6,25700,0,0,65.65276963,45.36209494,2,4,5,6,4,33,7,1,7,1,1,1,1,1,7,4,6,1,1,3,7,0,0,0,0,0,0,6,1,0,1,1,0,0,0,1,0,0,3,0,0,5,2,1,0,0,1,0,0,6,6.372005492,3
2.86719E+18,495968,119305,27,5,12,60855,365,345,18,25,7,4,3,2,2,64,6,1,4,1,1,1,1,7,6,2,2,2,2,3,6,1,0,1,2.5,2.666666667,2.423076923,5,1,1,1,1,0,0,0,0,1,0,3,3,4,3,2,1,0,0,0,0,1,9,5,3
8.50601E+18,888071,536262,27,9,13,40768,420,336,3,8,4,4,5,4,4,55,7,1,7,1,1,1,1,7,7,5,7,1,0,4,6,1,0,0,3.5,2.733333333,2.076923077,6,1,0,0,1,0,0,0,1,0,0,3,3,5,3,1,1,0,0,0,0,0,9,3,3
6.96864E+18,477891,136624,27,5,4,36883,127,0,3,3,4,5,3,5,1,79,6,3,3,1,1,1,1,1,5,7,6,2,0,5,6,0,0,0,1,3.133333333,1.807692308,6,1,0,0,1,0,0,0,1,0,0,3,4,5,3,3,0,0,0,1,0,0,10,8,3
2.78186E+18,578711,139162,27,6,9,42413,230,206,11,10,3,5,3,2,2,74,5,2,4,1,1,1,1,7,7,6,4,2,0,5,6,0,0,0,4.5,2.8,2.076923077,5.5,1,0,0,1,0,0,0,1,0,0,4,0,3,3,2,0,1,0,0,0,0,7,6,3
6.84395E+18,654517,343083,27,8,5,22988,235,188,99,4,7,5,4,1,4,66,4,2,6,1,1,1,1,7,4,7,4,2,0,1,7,0,0,0,0,2.766666667,2.576923077,5,1,0,0,0,1,0,0,1,0,0,4,5,3,3,1,0,0,0,0,0,1,10,6,3
3.48855E+18,463670,104105,27,1,8,26920,453,362,22,10,7,5,4,3,2,52,3,3,7,1,1,1,1,7,6,6,6,3,2,4,7,0,1,1,3,0.6,5.230769231,3.5,1,0,1,1,0,0,0,0,1,0,4,0,4,3,3,1,0,0,0,0,1,6,6,3
4.00056E+18,414094,161993,27,5,22,22710,762,571,3,1,4,5,4,5,5,68,6,1,6,1,1,1,1,7,6,7,6,2.146120916,0,2,5,0,0,0,3,2.866666667,1.884615385,4.5,1,0,0,1,1,0,0,0,1,0,3,5,4,3,1,0,0,0,0,0,0,10,7,3
3.03955E+18,537753,245770,27,9,7,40312,349,203,92,52,5,5,3,2,4,63,6,1,6,1,1,1,1,1,6,7,1,1,0,3,5,0,0,0,1.5,2.233333333,2.384615385,5,1,0,0,1,0,0,0,0,1,0,3,1,0,3,2,1,0,0,0,0,1,5,6,3
2.56609E+18,1473195,1223700,27,2,17,85869,503,250,4,1,6,5,2,1,4,69,6,2,6,1,1,1,1,7,5,3,7,2,0,1,5,0,0,0,1,2.966666667,2.423076923,4,1,0,0,1,0,0,0,1,0,0,3,3,3,3,2,0,0,0,0,0,0,10,7,3
4.31457E+18,725753,208954,27,5,17,15140,550,435,10,23,2,4,5,7,5,60,7,2,7,1,7,1,1,1,7,6,7,3,2,3,6,0,1,0,0,1.833333333,1.961538462,4.5,1,0,1,1,0,0,0,0,1,0,4,2,4,3,1,1,1,0,0,0,0,7,10,3
6.438E+17,572138,184647,27,8,15,55764,475,380,3,3,2,5,2,5,4,67,5,2,6,1,1,1,1,7,6,4,3,3,0,4,7,1,0,0,2.5,2,2.653846154,4,1,0,0,1,0,0,0,1,0,0,3,2,5,3,2,1,0,0,1,0,0,10,8,3
5.81818E+18,522430,166365,27,6,30,46567,0,252,6,9,6,5,4,5,4,53,6,1,7,1,1,1,1,1,6,5,4,2.146120916,0,2,6,1,1,0,0,1.366666667,2.461538462,7,1,0,0,1,0,0,0,1,0,0,3,5,5,3,1,0,0,0,0,0,0,9,10,3
3.24722E+18,545434,150921,27,1,10,42878,481,433,1,11,4,7,4,6,4,53,3,4,6,1,1,1,1,7,6,5,6,3,2,5,7,1,0,1,0.5,4.266666667,1.923076923,4,1,0,1,1,0,0,0,0,1,0,2,0,5,3,2,1,0,0,1,0,0,9,9,3
5.69174E+18,911756,432989,27,3,20,100000,0,0,3,3,4,4,4,6,3,48,7,1,7,1,7,1,1,1,7,1,3,2,1,2,7,0,0,0,0,0,0,4.5,1,0,1,1,0,0,0,1,0,0,4,3,4,2,1,1,0,0,0,0,0,10,6,3
6.76698E+18,428791,177165,27,5,43,100000,2350,0,99,12,2,3,4,5,4,67,7,1,6,1,1,1,1,7,7,4,7,2,1,3,7,1,0,0,4.5,3.533333333,2.846153846,5.5,1,0,1,1,0,0,0,0,1,0,4,3,4,3,3,1,2,0,1,0,0,9,10,3
5.7824E+18,434488,102619,27,4,12,29454,0,0,18,27,6,6,4,6,4,39,5,2,4,1,1,1,1,1,5,6,7,2,0,2,7,0,0,0,3,2.7,3.038461538,6.5,1,0,0,1,0,0,0,1,0,0,3,5,4,5,2,0,0,0,1,0,0,8,10,3
1.70054E+18,447640,143143,27,6,6,61734,325,175,3,1,6,4,3,3,3,67,7,1,7,1,1,1,1,7,7,6,7,1,0,3,4,0,0,0,1.5,0.433333333,2.538461538,6,1,0,0,1,0,0,0,1,0,0,4,0,5,3,2,1,1,0,1,0,0,10,6,3
1.83167E+18,428947,132282,27,5,12,100000,889,360,53,19,4,5,2,2,4,53,6,1,3,1,1,1,1,7,6,3,5,2,0,2,7,0,0,0,0,2.533333333,2.615384615,7,1,0,0,1,0,0,0,1,0,0,3,3,5,3,2,1,0,0,0,1,0,9,8,3
6.30508E+18,685517,263126,27,4,17,49665,598,400,99,62,4,5,3,5,4,103,5,1,4,1,1,1,1,7,7,2,6,2,1,4,6,0,0,0,5.5,3.266666667,2.038461538,4,1,0,1,1,1,0,0,0,1,0,2,3,4,3,2,1,0,0,0,0,0,5,3,3
8.34811E+18,442157,105143,27,3,9,21828,825,660,24,3,2,3,3,5,1,82,7,2,4,1,1,1,1,7,7,4,6,3,2,4,5,0,1,1,1.5,1.5,3.769230769,4.5,1,0,1,1,0,0,0,0,1,0,3,5,5,3,3,1,0,0,1,0,0,10,7,3
4.22794E+17,590465,348491,27,9,6,70774,539,380,3,2,2,4,3,5,1,110,7,2,6,1,1,1,1,7,7,3,4,2,0,3,5,0,0,0,1,2.633333333,1.807692308,6,1,0,0,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,0,0,0,10,7,3
6.86995E+18,438707,146235,27,4,-1,30810,0,0,90,20,2,5,3,5,4,50,5,4,6,1,1,1,1,1,7,5,6,3,1,6,5,0,0,0,0.5,2.766666667,2.884615385,4.5,1,0,1,1,0,0,0,1,0,0,3,1,2,4,2,1,0,0,1,0,0,9,10,3
1.43651E+18,439300,105314,27,4,20,24050,254,203,12,3,6,4,3,3,4,63,2,2,4,1,1,1,1,7,5,7,5,1,0,4,5,0,1,0,1,2.733333333,2.576923077,5.5,1,0,0,1,0,0,0,1,0,0,3,2,3,3,2,0,0,0,0,0,0,10,6,3
4.54909E+18,817750,464899,27,8,13,98451,565,0,8,11,2,4,2,1,1,66,7,5,4,1,1,1,1,7,7,5,4,2,0,6,5,0,0,0,0.5,2.933333333,2.423076923,7,1,0,0,0,0,0,0,1,0,0,3,3,0,3,2,1,0,0,1,0,0,7,10,3
1.19396E+18,518705,212740,27,9,25,100000,375,282,3,8,4,5,1,3,2,69,5,1,7,1,1,1,1,1,5,4,7,2,0,3,7,0,0,0,1,2.9,2.730769231,6,1,0,0,1,0,0,0,0,1,0,3,1,5,3,2,0,0,0,1,0,0,9,3,3
2.38575E+18,586089,255219,27,5,9,29144,174,164,90,62,2,4,5,4,4,49,7,2,7,1,1,1,1,7,7,6,7,2,1,5,6,0,0,0,2.5,2.633333333,1.923076923,8,1,0,1,1,0,0,0,1,0,0,3,0,1,3,2,1,0,0,0,0,0,8,5,3
1.2264E+18,458310,93014,27,6,5,24531,419,322,9,1,3,4,3,3,1,59,5,1,7,1,1,1,1,7,7,6,3,2,1,3,7,0,0,1,2,3.666666667,3.307692308,5.5,1,0,1,1,0,0,0,1,0,0,4,3,4,3,2,0,0,0,0,0,0,10,9,3
1.16348E+18,849503,277838,27,6,15,89082,725,417,11,4,3,4,2,2,1,69,7,2,6,1,7,1,1,1,7,4,4,2,1,5,5,0,0,0,3.5,5.433333333,2.461538462,4.5,1,0,1,1,1,0,0,0,1,0,3,4,5,3,2,1,1,0,0,1,0,10,8,3
1.05586E+18,411813,140597,27,7,27,76991,0,0,12,11,2,5,2,5,2,72,6,4,7,1,1,1,1,7,6,2,6,1,0,6,6,0,0,0,3,3.1,2.423076923,6.5,1,0,0,0,0,0,0,1,0,0,3,3,3,4,3,0,0,0,0,0,0,9,3,3
5.14947E+18,470745,75896,27,5,15,78258,655,350,3,1,5,5,4,2,4,64,6,2,6,1,1,1,1,1,5,5,7,2,1,5,6,0,0,0,3.5,2.733333333,2.076923077,5.5,1,0,1,1,0,0,0,1,0,0,3,2,5,3,2,0,0,0,0,0,1,10,6,3
5.34217E+18,1903913,1708111,27,8,3,50830,1600,0,99,21,2,3,2,6,2,49,7,4,4,1,1,1,1,1,7,3,7,2.146120916,1,3,6,0,0,0,0,0,0,5,1,0,1,1,1,0,0,0,1,0,4,5,5,3,2,2,2,0,0,0,0,9,5,3
4.85002E+18,638860,366363,27,1,4,33018,459,390,28,2,6,4,4,6,3,48,7,5,7,1,7,1,1,1,7,7,7,2.146120916,1,3,6,0,0,0,3.5,3.3,3,4,1,0,1,1,0,0,0,0,1,0,4,0,5,3,2,1,0,0,0,0,1,9,3,3
1.38191E+17,484454,61352,27,5,10,76395,0,0,98,84,6,5,1,4,2,55,6,1,2,1,1,1,1,1,5,6,6,2,0,2,7,0,0,0,0,5.533333333,2.461538462,6,1,0,0,0,0,0,0,1,0,0,4,0,0,5,2,0,0,0,1,0,0,1,2,3
4.00457E+18,596125,214791,27,3,7,19258,170,148,16,14,5,5,2,2,2,60,4,3,6,1,1,1,1,7,5,6,2,3,1,5,4,0,0,0,3,2.1,3.615384615,5,1,0,1,1,0,0,0,1,0,0,3,0,0,3,2,1,0,0,0,0,1,3,7,3
9.68539E+17,2000000,1664504,27,4,18,76961,430,300,11,4,2,5,2,2,4,67,6,3,4,1,1,1,1,1,7,3,6,2,2,5,5,0,0,1,4.5,3,2.884615385,5,1,0,1,1,0,0,0,0,1,0,4,5,5,3,2,1,1,0,0,0,0,10,8,3
6.91647E+17,517227,143443,27,5,16,86297,480,0,1,10,7,5,2,1,2,68,3,1,7,1,1,1,1,7,6,5,6,3,0,4,5,0,0,0,2.5,2.166666667,2,5,1,0,0,0,0,0,0,1,0,0,3,2,5,3,2,1,0,0,0,0,1,10,10,3
7.75663E+18,603434,367359,27,4,7,22266,409,170,2,2,6,5,4,3,4,52,5,2,4,1,1,1,1,1,6,6,7,2,2,5,7,1,1,0,0.5,2.5,2,5,1,0,1,1,0,0,0,1,0,0,4,2,5,3,2,1,0,0,1,0,0,10,7,3
8.14794E+18,935137,437309,27,5,17,32125,1275,1147,95,29,5,4,4,5,4,64,6,4,6,1,7,1,1,1,6,6,7,2.146120916,2,4,7,1,1,0,2.5,2.7,2.384615385,3.5,1,0,1,1,0,0,0,1,0,0,3,2,3,3,2,1,0,0,0,0,1,4,4,3
6.85507E+18,2000000,1782610,27,1,20,100000,2050,0,37,14,3,5,2,3,6,66,6,1,7,1,1,1,1,7,6,4,7,2,1,5,6,0,0,1,4,0.266666667,2.423076923,5.5,1,0,1,1,0,0,0,1,0,0,3,4,4,3,2,1,0,0,1,0,0,9,9,3
3.50056E+18,493805,307265,27,9,17,39815,255,204,50,21,2,5,4,4,5,53,5,3,6,1,7,1,1,1,6,5,6,2,0,3,6,0,0,0,1,2.566666667,3.038461538,5.5,1,0,0,1,0,0,0,1,0,0,3,4,0,3,2,2,0,0,0,0,0,9,6,3
2.01939E+18,419565,102154,27,7,11,35579,217,173,6,14,4,4,3,5,2,60,5,4,4,1,1,1,1,1,5,7,6,3,0,5,6,0,0,0,2,1.8,1.115384615,5,1,0,0,1,0,0,0,1,0,0,4,0,4,3,1,1,0,0,1,0,0,8,8,3
9.19318E+18,554240,255283,27,3,18,92522,4000,647,2,2,2,4,3,5,4,67,7,1,6,1,1,1,1,7,7,6,7,2,2,1,4,0,0,1,1,2.566666667,3.038461538,4,1,1,1,1,0,0,0,0,1,0,3,3,5,3,1,1,0,0,1,0,0,10,8,3
6.7706E+18,688335,222626,27,4,10,67079,295,265,3,3,2,4,3,2,2,68,7,1,6,1,1,1,1,1,7,6,4,2,1,4,4,0,0,0,0,5.2,2.461538462,3.5,1,0,1,1,1,0,0,0,1,0,3,0,5,3,3,1,0,0,0,1,0,10,6,3
4.90813E+18,1600406,1185651,27,5,58,100000,1139,800,11,4,4,3,2,3,4,62,7,1,7,1,7,1,1,1,7,2,7,2,0,3,6,0,0,0,1.5,2.933333333,2.730769231,4,1,0,0,1,0,0,0,1,0,0,4,5,5,3,2,1,0,0,0,0,0,10,8,3
8.46046E+18,477058,174369,27,7,10,33686,0,0,6,14,4,5,5,3,4,53,3,3,6,1,1,1,1,7,6,7,4,2,1,6,7,0,0,1,0,1.366666667,2.038461538,5.5,1,0,1,1,0,0,0,1,0,0,3,4,5,4,2,1,0,1,0,0,0,8,8,3
4.67588E+18,633417,141425,27,3,11,33363,199,189,65.65276963,20,4,5,5,5,4,51,6,1,7,1,1,1,1,7,7,3,4,2.146120916,1,2,5,0,0,0,4.5,3.366666667,2.884615385,5,1,0,1,1,0,0,0,1,0,0,2,0,0,3,3,0,0,0,0,0,0,6,6,3
8.81121E+18,700713,367744,27,7,5,27790,780,390,14,19,3,5,3,2,4,51,2,1,7,1,1,1,1,1,5,3,5,3,0,5,7,0,0,1,1.5,3.166666667,2.346153846,3,1,0,0,1,0,0,0,1,0,0,3,0,5,3,2,0,0,0,0,1,0,9,7,3
4.52535E+18,1460365,1125810,27,9,11,68685,0,0,10,22,4,5,2,3,1,64,2,3,4,1,1,1,1,7,5,5,2,3,0,5,6,0,0,0,1,0.866666667,3.923076923,5,1,0,0,1,0,0,0,1,0,0,3,5,5,4,2,0,0,0,1,0,0,10,10,3
8.36948E+18,482813,106715,27,9,12,65480,0,0,5,14,6,5,2,6,2,46,6,1,7,1,1,1,1,1,5,5,2,2,0,3,7,0,0,0,3,2.7,3.461538462,5,1,0,0,1,0,0,0,1,0,0,4,5,5,5,1,1,0,0,1,0,0,10,10,3
7.70161E+18,844504,392268,27,6,25,80998,0,0,2,10,1,4,2,3,2,55,6,2,7,1,1,1,1,7,6,5,7,2,1,5,7,0,0,0,2,2.633333333,3.461538462,7,1,0,1,1,0,0,0,1,0,0,3,5,4,4,2,0,0,0,1,0,0,8,10,3
2.69507E+18,511331,262561,27,3,16,64969,0,0,4,1,6,5,2,2,2,67,6,1,7,1,1,1,1,7,6,6,2,3,0,4,5,0,0,0,2,2,2.653846154,6,1,0,0,1,0,0,0,1,0,0,3,4,5,4,2,0,0,0,1,0,0,10,6,3
8.13722E+18,1314812,755038,27,5,20,79076,220,165,99,3,2,3,2,1,2,54,7,1,6,1,1,1,1,7,7,6,7,2,0,3,4,1,0,0,3,2.766666667,2.615384615,6.5,1,0,0,1,0,0,0,0,1,0,3,0,0,3,2,1,1,0,0,0,0,10,8,3
3.98554E+18,863756,316753,27,9,19,22930,0,0,99,2,2,4,6,5,4,53,7,3,7,1,1,1,1,1,7,5,4,2,0,4,5,0,0,0,2,2.7,2.384615385,7,1,0,0,1,0,0,0,1,0,0,4,5,0,4,2,1,0,0,0,0,0,10,6,3
4.16342E+18,1495711,1335973,27,3,4,20156,228,183,25,11,4,5,5,2,3,52,7,2,6,1,1,1,1,7,7,6,3,3,3,4,6,0,0,1,0,1.566666667,3.076923077,4.5,1,0,1,1,0,0,0,1,0,0,3,5,2,3,2,1,0,0,0,0,0,9,8,3
1.18074E+18,468941,73982,27,7,7,34255,519,344,17,20,7,5,3,4,3,77,2,3,6,1,1,1,1,1,5,4,5,3,0,5,6,0,0,0,2,3.166666667,3.538461538,5.5,1,0,0,1,0,0,0,1,0,0,3,5,1,3,2,1,0,0,0,0,1,9,8,3
6.18788E+18,598494,211017,27,6,8,41738,173,156,19,26,4,5,3,2,2,68,5,2,3,1,1,1,1,7,5,6,6,2,1,5,6,0,0,1,0,1.633333333,1.846153846,5,1,0,1,1,0,0,0,1,0,0,4,3,3,3,2,0,0,0,0,0,0,8,7,3
4.14349E+18,453694,136900,27,4,13,19334,0,0,52,16,2,4,4,3,1,53,6,1,7,7,1,1,1,1,7,6,2,2,1,1,5,0,0,1,2,2.866666667,1.615384615,4.5,1,0,1,1,0,0,0,0,1,0,3,4,5,4,2,1,0,0,0,0,0,9,8,3
2.22813E+18,566630,350571,27,2,27,100000,495,371,11,4,5,5,3,4,4,57,5,3,4,1,1,1,1,7,6,3,7,2,1,5,7,0,0,1,4.5,2.733333333,2.807692308,4,1,0,1,1,0,0,0,1,0,0,2,3,5,3,2,1,0,0,0,0,1,10,8,3
4.34319E+17,462777,207780,27,7,12,92884,223,178,5,13,4,5,2,2,2,64,6,1,2,1,1,1,1,7,6,6,7,2,0,5,4,0,0,0,3,2.133333333,1.884615385,6.5,1,0,0,0,1,0,0,0,1,0,3,5,5,3,1,1,1,0,1,0,0,10,10,3
4.79569E+18,478488,117532,27,6,3,25176,0,0,99,22,2,6,4,5,1,58,5,1,7,1,1,1,1,7,7,7,5,3,1,4,4,0,0,0,2.5,5.5,5.269230769,7,1,0,1,1,0,0,0,0,1,0,2,0,2,4,3,0,0,0,0,0,0,8,7,3
7.74245E+17,702505,436287,27,5,15,17834,326,214,3,2,2,5,3,3,2,66,6,1,7,1,1,1,1,7,7,6,7,3,0,5,5,0,0,0,2,2.5,2.846153846,5,1,0,0,1,0,0,0,0,1,0,2,4,5,3,2,0,0,0,1,0,0,10,8,3
5.50346E+17,826584,340061,27,8,6,40693,302,226,54,45,6,5,1,1,4,52,4,4,6,1,1,1,1,7,5,6,6,3,2,6,7,0,0,1,2,2.2,2.538461538,7.5,1,0,1,1,0,0,0,1,0,0,3,5,4,3,2,0,0,0,0,1,0,9,9,3
5.70692E+18,1006968,601511,27,8,19,18925,0,0,62,45.36209494,1,6,6,5,4,71,6,3,7,1,1,1,1,7,6,5,6,2,1,5,6,0,0,1,0,2.733333333,1.615384615,5.5,1,0,1,1,0,0,0,1,0,0,3,0,4,4,1,1,0,0,0,0,0,6,6.372005492,3
8.98232E+18,710691,112856,27,1,6,19602,0,0,8,7,3,5,3,5,1,34,5,1,7,1,1,1,1,1,6,5,5,3,1,3,7,0,0,1,1.5,5.166666667,5.192307692,4.5,1,0,1,1,0,0,0,1,0,0,3,0,4,5,3,0,0,0,0,0,0,6,7,3
8.07465E+18,987102,712811,27,9,62,25458,514,0,99,4,2,4,4,4,2,53,7,1,7,1,1,1,1,7,7,7,6,2,0,4,6,0,0,0,1,2.8,1.923076923,7,1,0,0,1,1,0,0,0,1,0,2,5,5,3,2,1,0,0,0,1,0,10,6,3
6.0186E+18,695110,172648,27,8,26,84026,560,150,3,2,4,4,2,3,4,63,6,1,6,1,1,1,1,7,6,5,7,2,0,4,7,0,0,1,2,2.7,3.115384615,5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,1,0,0,0,0,0,0,10,7,3
2.12464E+18,541062,210166,27,3,8,56917,385,220,2,2,2,3,3,5,2,56,7,3,4,1,1,1,1,7,7,1,2,2,1,6,5,0,0,0,2,3.033333333,2.423076923,4,1,0,1,1,0,0,0,1,0,0,3,4,4,3,2,1,0,0,1,0,0,10,8,3
1.26646E+18,597262,411998,27,3,20,16270,0,0,2,2,4,4,5,5,4,50,7,1,7,1,1,1,1,7,7,5,7,3,1,4,6,0,0,0,3,2.766666667,2.615384615,6,1,0,1,0,0,0,0,1,0,0,3,4,4,4,2,1,0,0,1,0,0,10,8,3
4.85956E+18,540990,99411,27,3,18,100000,423,338,7,1,6,3,4,4,2,67,7,1,7,1,1,1,1,7,7,4,6,2,1,5,4,0,0,0,2,3.366666667,2.846153846,5,1,0,1,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,1,0,0,9,6,3
8.5085E+17,486858,194282,27,5,15,28644,0,0,3,15,3,4,3,5,2,68,7,1,6,1,1,1,1,7,7,5,2,2.146120916,1,2,6,0,0,0,1,2.8,1.923076923,7,1,0,1,1,0,0,0,0,1,0,3,5,5,4,2,1,0,0,1,0,0,9,9,3
5.86476E+18,488123,96715,27,5,10,73783,521,417,99,4,4,4,3,3,4,69,7,1,4,1,1,1,1,1,7,6,3,1,1,3,5,1,0,0,0.5,2.533333333,3.038461538,5.5,1,0,1,1,1,1,1,0,1,0,3,5,4,3,2,1,1,0,1,0,0,10,6,3
5.0391E+18,428171,245831,27,9,21,51716,1560,700,3,3,2,4,3,2,4,91,7,5,4,1,7,1,1,1,7,5,7,2.146120916,2,3,5,0,1,1,5,2.833333333,2.884615385,6,1,0,1,1,0,0,0,0,1,0,2,3,0,3,2,1,0,0,0,0,0,10,7,3
4.65915E+18,436722,257188,27,5,9,28987,172,171,98,38,6,6,4,4,4,53,4,2,4,1,1,1,1,7,5,6,6,2.146120916,0,2,6,0,1,0,0,0,0,7,1,0,0,1,0,0,0,1,0,0,3,2,1,3,2,0,0,0,1,0,0,5,4,3
3.701E+18,613038,343410,27,5,17,57892,315,252,82,3,1,4,4,2,2,63,7,2,7,1,1,1,1,7,7,4,7,2,0,4,7,0,0,0,5,2.8,2.269230769,7.5,1,0,0,1,1,0,0,1,0,0,4,0,1,3,1,1,1,0,1,0,0,10,6,3
2.25597E+18,432099,172018,27,1,7,31494,228,205,18,4,5,4,5,5,3,64,5,3,4,1,1,1,1,7,6,6,2,2,1,5,6,0,0,0,2,2.866666667,1.923076923,3.5,1,0,1,1,0,0,0,1,0,0,3,1,5,3,2,0,0,0,1,0,0,9,10,3
1.73604E+17,1201513,794259,27,2,13,12472,827,620,3,1,2,5,4,5,4,55,5,2,6,1,7,1,1,1,6,7,7,2,1,4,7,0,0,1,2,0.133333333,0,5,1,0,1,1,0,0,0,0,1,0,3,0,5,3,1,1,1,0,0,0,0,10,6,3
7.56801E+18,529577,137365,27,1,11,42293,0,0,85,87,6,5,2,1,2,51,5,1,6,1,1,1,1,7,6,6,5,2,1,5,6,0,0,0,3,3.1,2.423076923,5,1,0,1,1,0,0,0,1,0,0,3,5,5,4,3,0,0,0,0,1,0,3,2,3
1.59512E+18,496103,146554,27,4,25,17125,338,252,72,78,4,4,3,5,4,67,5,1,4,1,1,1,1,7,7,7,6,1,0,2,5,0,0,0,2,2.6,2.307692308,7,1,0,0,1,0,0,0,1,0,0,3,0,0,3,2,2,0,0,1,0,0,6,6,3
3.452E+18,551218,241779,27,7,16,80620,0,240,99,2,3,5,2,3,5,55,3,1,7,1,1,1,1,7,6,6,7,2,0,5,7,0,0,0,2.5,1.8,1.923076923,4.5,1,0,0,1,0,1,1,1,0,0,3,5,5,3,2,0,0,0,1,0,0,10,6,3
7.39725E+18,470990,71595,27,6,6,28375,535,428,12,4,3,5,3,1,2,55,3,1,7,1,1,1,1,7,7,4,4,2,2,4,6,0,0,1,1.5,0.1,0,6.5,1,0,1,1,0,0,0,0,1,0,3,5,3,3,2,0,0,0,0,0,0,10,7,3
